"unique_id","TEHC_ST"
"33213634297918 102",17
"33213634297918 103",17
"33213634297918 104",17
"33213634297918 105",17
"33213634299518 101",17
"33213650108918 101",17
"33213650137518 101",17
"33213650140118 101",17
"33213650140118 102",17
"33213650140118 103",17
"33213650140118 104",17
"33213650140118 105",17
"33213650140118 106",17
"33213650140118 107",17
"33213650185518 101",17
"33213650185518 102",17
"33213650199518 101",17
"33213650199518 102",17
"33213658837518 101",17
"33213658840118 101",17
"33213658840118 102",17
"33213658840118 103",17
"33213658891618 101",17
"33213658891618 102",17
"33213658891618 103",17
"33213658897918 101",17
"33213658897918 102",17
"33213658897918 103",17
"33213658897918 104",17
"33213658897918 105",17
"33213658899518 101",17
"33213658899518 102",17
"33213660640118 101",17
"33213660640118 102",17
"33213660685518 101",17
"33213660932418 101",17
"33213660932418 102",17
"33213660932418 103",17
"33213660932418 104",17
"33213660937518 101",17
"33213660937518 102",17
"33213660937518 103",17
"33213660997918 101",17
"33213660997918 102",17
"33213698808918 101",17
"33213698808918 102",17
"33213698853718 101",17
"33213698853718 102",17
"33213698886218 101",17
"33213698886218 102",17
"33213698891618 101",17
"33213698891618 102",17
"33213698891618 103",17
"33213698891618 104",17
"33213698897918 101",17
"33213698897918 102",17
"33213698897918 103",17
"33213698897918 104",17
"33222805740118 101",17
"33222805740118 102",17
"33222805740118 103",17
"33222805740118 104",17
"33222805740118 105",17
"33222805786218 101",36
"33222805786218 102",17
"33222805786218 103",42
"33222809808918 101",17
"33222809808918 102",17
"33222809840118 101",17
"33222809840118 102",17
"33222809840118 103",17
"33222809840118 104",17
"33222809885518 101",17
"33222810108918 101",17
"33222810137518 101",17
"33222810140118 101",42
"33222810153718 101",17
"33222810186218 101",17
"33222810186218 102",17
"33222810186218 103",17
"33222817208918 101",17
"33222817208918 102",17
"33222817240118 101",17
"33222817297918 101",17
"33222834240118 101",17
"33222834240118 102",17
"33222834240118 103",17
"33222834299518 101",17
"33222850132418 101",17
"33222850137518 101",17
"33222850137518 102",17
"33222850137518 103",17
"33222850186218 101",17
"33222850186218 102",17
"33222858808918 101",17
"33222858808918 102",17
"33222858832418 101",17
"33222858837518 101",17
"33222858840118 101",17
"33222858840118 102",17
"33222858885518 101",17
"33222858891618 101",17
"33222858899518 101",17
"33222858899518 102",17
"33222858899518 103",17
"33222858899518 104",17
"33222860637518 101",17
"33222860653718 101",17
"33222860686218 101",17
"33222860686218 102",17
"33222860686218 103",17
"33222860686218 104",17
"33222860953718 101",17
"33222860999518 101",17
"33222898808918 101",17
"33222898837518 101",17
"33222898886218 101",17
"33222898886218 102",17
"33222898897918 101",17
"33222898897918 102",17
"33227633402018 101",37
"33227633406918 101",37
"33227633406918 102",37
"33227633406918 103",37
"33227633406918 104",37
"33227633406918 105",37
"33227633409818 101",37
"33227633409818 102",37
"33227633409818 103",37
"33227633427718 101",37
"33227633427718 102",37
"33227633438618 101",37
"33227633440218 101",37
"33227633440218 102",37
"33227633465118 101",37
"33227633465118 102",37
"33227633465118 103",37
"33227633475918 101",37
"33227640622018 101",37
"33227640622018 102",37
"33227640622018 103",37
"33227640638618 101",37
"33227640638618 102",37
"33227640638618 103",37
"33227640638618 104",37
"33227640638618 105",37
"33227640806918 101",37
"33227640840218 101",37
"33227640865118 101",37
"33227640865118 102",37
"33227640865118 103",37
"33227662522918 101",37
"33227662522918 102",37
"33228502312018 101",37
"33228502325118 101",37
"33228504316218 101",27
"33228504316218 102",27
"33228504316218 103",27
"33228504316218 104",27
"33228504343118 101",27
"33228504345818 101",27
"33228504345818 102",27
"33228504354918 101",27
"33228504354918 102",27
"33228504354918 103",27
"33228504354918 104",27
"33228504370518 101",27
"33228504370518 102",27
"33228504384418 101",27
"33228504399418 101",27
"33228504917218 101",61
"33228504917218 102",61
"33228504917218 103",37
"33228504917218 106",37
"33228504917218 107",37
"33228504917218 108",37
"33228504917218 109",37
"33228504943118 101",27
"33228504943118 102",27
"33228504963218 101",13
"33228504984418 101",27
"33228504984418 102",27
"33228504984418 103",27
"33228504984418 104",27
"33228504984418 105",27
"33228504984418 106",27
"33228504999418 101",27
"33228504999418 102",27
"33228504999418 103",27
"33228504999418 104",27
"33228504999418 105",27
"33228504999418 106",27
"33228505723318 101",47
"33228505723318 102",47
"33228505793318 101",47
"33228505793318 102",47
"33228505793318 103",47
"33228505793318 104",47
"33228505793318 105",47
"33228505793318 106",47
"33228505793318 107",47
"33228508664718 101",17
"33228512114018 101",17
"33228512148318 101",17
"33228512148318 102",17
"33228512152118 101",17
"33228512152118 102",17
"33228512152118 103",17
"33228512152118 104",17
"33228512173818 101",17
"33228512173818 102",17
"33228512173818 103",17
"33228513514018 101",29
"33228513553118 101",17
"33228513553118 102",17
"33228513593018 101",17
"33228513593018 102",17
"33228513593018 103",17
"33228513593018 104",17
"33228517223318 101",47
"33228517223318 102",25
"33228517223318 103",47
"33228517275318 101",47
"33228517275318 102",47
"33228517275318 103",47
"33228517289418 101",47
"33228517289418 102",47
"33228517293318 101",47
"33228517293318 102",47
"33228517293318 103",47
"33228517293318 104",47
"33228517293318 105",47
"33228517293318 106",47
"33228517293318 107",47
"33228518505418 101",17
"33228518533418 101",17
"33228518548018 101",17
"33228518556718 101",17
"33228518559418 101",17
"33228518559418 102",17
"33228518595418 101",17
"33228518595418 102",17
"33228518595418 103",17
"33228518595418 104",17
"33228519948018 101",17
"33228519995418 101",17
"33228520454718 101",27
"33228520454718 102",27
"33228520460218 101",27
"33228520496718 101",27
"33228520497218 101",27
"33228520497218 102",27
"33228521572018 101",37
"33228521589118 101",37
"33228521589118 102",37
"33228521589118 103",37
"33228521589118 104",37
"33228527417218 101",4
"33228527488318 101",37
"33228527488318 102",37
"33228527488318 103",37
"33228527489818 101",37
"33228527489818 102",37
"33228529405418 101",17
"33228529405418 102",17
"33228529459418 101",17
"33228529459418 102",17
"33228529459418 103",17
"33228529459418 104",17
"33228530356718 101",17
"33228530356718 102",17
"33228530356718 103",17
"33228530356718 104",17
"33228530359418 101",17
"33228530395418 101",17
"33228530395418 102",17
"33228532312018 101",37
"33228532339418 101",37
"33228532339418 102",37
"33228532365318 101",37
"33228532365318 102",37
"33228532365318 103",37
"33228532365318 104",37
"33228532365318 105",37
"33228532365318 106",37
"33228532387918 101",37
"33228532387918 102",37
"33228532387918 103",37
"33228534254518 101",47
"33228534275318 101",21
"33228540312318 101",17
"33228540312318 102",17
"33228540312318 103",17
"33228540312318 104",17
"33228540312318 105",17
"33228540312318 106",17
"33228540325518 101",17
"33228540325518 102",17
"33228540334418 101",17
"33228540358518 101",17
"33228540358518 102",17
"33228540358518 103",17
"33228540375718 101",17
"33228540375718 102",17
"33228540375718 103",17
"33228540375718 104",17
"33228540378718 101",17
"33228540378718 102",17
"33228540378718 103",17
"33228540378718 104",17
"33228540378718 105",17
"33228540378718 106",17
"33228541536518 101",37
"33228541536518 102",37
"33228543809718 101",37
"33228543809718 102",37
"33228543896418 101",37
"33228543896418 102",37
"33228543896418 103",37
"33228553358818 101",37
"33228553365318 101",37
"33228553365318 102",37
"33228553365318 103",37
"33228553365318 104",37
"33228553387918 101",37
"33228553387918 102",37
"33228555512018 101",37
"33228555531118 101",37
"33228555531118 102",37
"33228555543118 101",27
"33228555543118 102",27
"33228555551818 101",37
"33228555551818 102",37
"33228555565318 101",37
"33228555565318 102",37
"33228555569218 101",27
"33228555569218 102",27
"33228555599418 101",27
"33228555599418 102",27
"33228559754918 101",27
"33228559754918 102",27
"33228559754918 103",27
"33228559754918 104",27
"33228559769218 101",27
"33228559769218 102",27
"33228559769218 103",27
"33228559769218 104",27
"33228559769218 105",27
"33228559769218 106",27
"33228559769218 107",27
"33228559777318 101",27
"33228559777318 102",27
"33228559777318 103",27
"33228559777318 104",27
"33228559777318 105",27
"33228559784418 101",27
"33228559784418 102",27
"33228559784418 103",27
"33228559784418 104",27
"33228559784418 105",27
"33228559793218 101",27
"33228559793218 102",27
"33228560445818 101",27
"33228560470518 101",27
"33228560470518 102",27
"33228560477318 101",27
"33228560493218 101",27
"33228560493218 102",27
"33228560493218 103",27
"33228563316218 101",27
"33228563377318 101",27
"33228563399418 101",61
"33228563399418 102",61
"33228563399418 103",61
"33228563399418 104",61
"33228568905418 101",17
"33228568918318 101",17
"33228568923518 101",17
"33228568923518 102",17
"33228568923518 103",17
"33228568964718 101",17
"33228568964718 102",17
"33228577124018 101",27
"33228577129718 101",27
"33228577129718 102",27
"33228577143118 101",61
"33228577143118 102",61
"33228577143118 103",61
"33228577143118 104",61
"33228577162218 101",27
"33228577177318 101",27
"33228577178818 101",27
"33228577178818 102",27
"33228577193218 101",27
"33228577193218 102",27
"33228577199418 101",27
"33228577199418 102",27
"33228581416218 101",27
"33228581416218 102",27
"33228581416218 103",27
"33228581416218 104",27
"33228581443118 101",27
"33228581443118 102",27
"33228581445818 101",27
"33228582404618 101",17
"33228582450618 101",17
"33228584854918 101",27
"33228584854918 102",27
"33228584870518 101",27
"33228584870518 102",27
"33228584870518 103",27
"33228584870518 104",27
"33228584877318 101",27
"33228584877318 102",27
"33228584877318 103",27
"33228584877318 104",27
"33228584877318 105",27
"33228584877318 106",27
"33228584884418 101",27
"33228584884418 102",27
"33228584884418 103",27
"33228584893218 101",27
"33228584893218 102",27
"33228584899418 101",27
"33228584916218 101",27
"33228584916218 102",27
"33228584954918 101",27
"33228584970518 101",27
"33228584970518 102",27
"33228584999418 101",27
"33228584999418 102",27
"33233404375318 101",47
"33233404375318 102",47
"33233452746618 101",37
"33233452746618 102",37
"33233452746618 103",37
"33233452746618 104",37
"33233452772018 101",37
"33233452789118 101",37
"33233452789118 102",37
"33233477123318 101",47
"33233477123318 102",47
"33233477123318 103",47
"33233477123318 104",47
"33233477136018 101",47
"33233477136018 102",47
"33233477136018 103",47
"33233477154518 101",47
"33233477154518 102",47
"33233477154518 103",47
"33233477154518 104",47
"33233477154518 105",47
"33233477161918 101",47
"33233477189418 101",47
"33233477189418 102",47
"33233477189418 103",47
"33233477193318 101",47
"33233477193318 102",47
"33233477193318 103",47
"33233484817318 101",47
"33233484836018 101",47
"33233484836018 102",47
"33233484854518 101",47
"33233484854518 102",47
"33233484875318 101",47
"33233484875318 102",47
"33233484875518 101",47
"33233484889418 101",47
"33233484893318 101",47
"33233484895018 101",47
"33235905708918 101",17
"33235905708918 102",17
"33235905753718 101",17
"33235905753718 102",17
"33235905753718 103",17
"33235905753718 104",17
"33235905791618 101",17
"33235909853718 101",17
"33235909853718 102",17
"33235909886218 101",17
"33235909886218 102",17
"33235909886218 103",17
"33235909886218 104",17
"33235909886218 105",17
"33235909899518 101",17
"33235909899518 102",17
"33235910108918 101",17
"33235910140118 101",17
"33235910185518 101",17
"33235910185518 102",17
"33235917208918 101",17
"33235917208918 102",17
"33235917237518 101",17
"33235917240118 101",17
"33235917291618 101",17
"33235917291618 102",17
"33235917291618 103",17
"33235917299518 101",17
"33235934237518 101",17
"33235934237518 102",17
"33235934285518 101",17
"33235934286218 101",17
"33235934286218 102",17
"33235934297918 101",17
"33235934297918 102",17
"33235934297918 103",17
"33235934297918 104",17
"33235934297918 105",17
"33235950140118 101",17
"33235950153718 101",17
"33235950185518 101",17
"33235950191618 101",17
"33235950191618 102",17
"33235950191618 103",17
"33235958808918 101",17
"33235958808918 102",17
"33235958840118 101",17
"33235958840118 102",17
"33235958840118 103",17
"33235958840118 104",17
"33235958840118 105",17
"33235958885518 101",17
"33235958885518 102",17
"33235958885518 103",17
"33235960691618 101",17
"33235960908918 101",17
"33235960908918 102",17
"33235960932418 101",17
"33235960985518 101",17
"33235960985518 102",17
"33235998840118 101",17
"33235998853718 101",17
"33235998853718 102",17
"33235998885518 101",17
"33235998885518 102",17
"33235998885518 103",17
"33235998885518 104",17
"33235998885518 105",17
"33235998885518 106",17
"33235998885518 107",17
"33235998885518 108",17
"33235998899518 101",17
"33235998899518 102",17
"33237909348618 101",6
"33237933578718 101",17
"33237955933418 101",17
"33239955950118 101",22
"33240610158218 101",37
"33240610169518 101",37
"33240611416218 101",27
"33240611416218 102",27
"33240611443118 101",27
"33240611470518 101",27
"33240611499418 101",27
"33240611499418 102",27
"33240640813418 101",27
"33240840363818 101",37
"33240840363818 102",37
"33240840377818 101",37
"33240840377818 102",37
"33240840377818 103",37
"33240840377818 104",37
"33240840396418 101",37
"33240840396418 102",37
"33240840396418 103",37
"33240840396418 104",37
"33240840396418 105",37
"33240842105818 101",37
"33240842109718 101",37
"33240842109718 102",37
"33240842130118 101",37
"33240842130118 102",37
"33240842148618 101",37
"33240842148618 102",37
"33240842148618 103",37
"33240842177818 101",37
"33240842177818 102",37
"33240842177818 103",37
"33240875634618 101",37
"33240875649718 101",37
"33240875672018 101",37
"33240875677918 101",37
"33240875677918 102",37
"33240875677918 103",37
"33240890836518 101",37
"33240890836518 102",37
"33240890836518 103",37
"33240890836518 104",37
"33240890836518 105",37
"33240890836518 106",37
"33240890836518 107",37
"33240890836518 108",37
"33240890848618 101",37
"33240890848618 102",37
"33240890848618 103",37
"33240890848618 104",37
"33240890848618 105",37
"33240890848618 106",37
"33241802161918 101",47
"33241802161918 102",47
"33241802163018 101",47
"33241802163818 101",12
"33241802163818 102",12
"33241802163818 103",12
"33241803454918 101",27
"33241803454918 102",27
"33241803454918 103",27
"33241803454918 104",27
